accum_earnings	at	capital	emp	iso	n_firms	n_groups	pi	revenue_related	revenue_total	revenue_unrelated	source	t_at	txc	txt	type	wages	year	etr	pi_original
	22000000.0		100.0	BLZ							BEA_return	2000000.0			all_groups	1000000.0	2012		
	7187000000.0		32900.0	SLV							BEA_return	931000000.0			all_groups	342000000.0	2012		
	3109000000.0		15100.0	GTM							BEA_return	809000000.0			all_groups	209000000.0	2012		
	1139000000.0		7400.0	NIC							BEA_return	189000000.0			all_groups	70000000.0	2012		
	52009000000.0		1200.0	BRB			1400000000.0				BEA_return	1244000000.0		124000000.0	all_groups	36000000.0	2012	0.0885714285714285	1400000000.0
	1028399000000.0		6600.0	BMU			17930000000.0		38000000000.0	11674000000.0	BEA_return	7861000000.0		-334000000.0	all_groups	697000000.0	2012	-0.018627997769102	17930000000.0
	4790000000.0		20400.0	DOM			427000000.0				BEA_return	1058000000.0		139000000.0	all_groups	221000000.0	2012	0.3255269320843091	427000000.0
	979081000000.0		4900.0	UK_Caribbean			7216000000.0		37011000000.0	12628000000.0	BEA_return	9678000000.0		1243000000.0	all_groups	294000000.0	2012	0.1722560975609756	7216000000.0
	426458000000.0		15400.0	BEA_Other_Western			4185000000.0				BEA_return	7627000000.0		1285000000.0	all_groups	615000000.0	2012	0.3070489844683393	4185000000.0
	5000000.0			AIA							BEA_return	3000000.0			all_groups	1000000.0	2012		
	12000000.0			ATG							BEA_return	2000000.0			all_groups	2000000.0	2012		
	942000000.0		2200.0	ABW							BEA_return	217000000.0			all_groups	151000000.0	2012		
	278148000000.0		1500.0	BHS							BEA_return	1821000000.0			all_groups	110000000.0	2012		
				CUB							BEA_return	2000000.0			all_groups		2012		
	105246000000.0		900.0	CUW							BEA_return	15000000.0			all_groups	19000000.0	2012		
			0.0	DMA							BEA_return				all_groups	0.0	2012		
	23000000.0		100.0	GRD							BEA_return	5000000.0			all_groups	1000000.0	2012		
				HTI							BEA_return	1000000.0			all_groups	1000000.0	2012		
	1955000000.0		4700.0	JAM							BEA_return	526000000.0			all_groups	101000000.0	2012		
			200.0	SXM							BEA_return				all_groups		2012		
			200.0	KNA							BEA_return	4000000.0			all_groups	7000000.0	2012		
	294000000.0		500.0	LCA							BEA_return	11000000.0			all_groups	7000000.0	2012		
	8000000.0			VCT							BEA_return	1000000.0			all_groups	1000000.0	2012		
	17156000000.0		4600.0	TTO							BEA_return	4458000000.0			all_groups	170000000.0	2012		
	25617000000.0		26600.0	EGY			5505000000.0		14927000000.0	14004000000.0	BEA_return	8431000000.0		2019000000.0	all_groups	741000000.0	2012	0.3667574931880109	5505000000.0
	89223000000.0		10000.0	NGA			16646000000.0				BEA_return	31317000000.0			all_groups	931000000.0	2012		16646000000.0
	40448000000.0		98100.0	ZAF			1408000000.0		35929000000.0	32581000000.0	BEA_return	3639000000.0		369000000.0	all_groups	3388000000.0	2012	0.2620738636363636	1408000000.0
	16105000000.0		4300.0	DZA							BEA_return	3833000000.0			all_groups	195000000.0	2012		
	50061000000.0		6500.0	AGO							BEA_return				all_groups	698000000.0	2012		
			0.0	BEN							BEA_return				all_groups	0.0	2012		
	122000000.0		400.0	BWA							BEA_return	23000000.0			all_groups	10000000.0	2012		
			0.0	BDI							BEA_return				all_groups	0.0	2012		
	3791000000.0		5400.0	CMR							BEA_return	2068000000.0			all_groups	137000000.0	2012		
				CAF							BEA_return	1000000.0			all_groups	1000000.0	2012		
			500.0	TCD							BEA_return				all_groups		2012		
			300.0	COG							BEA_return				all_groups		2012		
				COD							BEA_return				all_groups		2012		
	668000000.0		1200.0	CIV							BEA_return	170000000.0			all_groups	43000000.0	2012		
	2000000.0			DJI							BEA_return	1000000.0			all_groups	1000000.0	2012		
	25651000000.0		900.0	GNQ							BEA_return	11142000000.0			all_groups	129000000.0	2012		
			0.0	ERI							BEA_return	1000000.0			all_groups	0.0	2012		
			700.0	ETH							BEA_return	1000000.0			all_groups	3000000.0	2012		
	288000000.0		500.0	GAB							BEA_return	50000000.0			all_groups	83000000.0	2012		
	1000000.0		300.0	GMB							BEA_return				all_groups	1000000.0	2012		
	9707000000.0		2300.0	GHA							BEA_return	2872000000.0			all_groups	51000000.0	2012		
			300.0	GIN							BEA_return	1000000.0			all_groups		2012		
	1587000000.0		4000.0	KEN							BEA_return	228000000.0			all_groups	66000000.0	2012		
	6000000.0			LSO							BEA_return	1000000.0			all_groups	1000000.0	2012		
	2537000000.0		11000.0	LBR							BEA_return	670000000.0			all_groups	191000000.0	2012		
	6218000000.0		600.0	LBY							BEA_return	2940000000.0			all_groups		2012		
				MDG							BEA_return				all_groups		2012		
				MWI							BEA_return				all_groups		2012		
			0.0	MLI							BEA_return				all_groups	0.0	2012		
			0.0	MRT							BEA_return				all_groups	0.0	2012		
	34930000000.0			MUS							BEA_return	151000000.0			all_groups	24000000.0	2012		
	1776000000.0		22300.0	MAR							BEA_return	594000000.0			all_groups	308000000.0	2012		
	1509000000.0		900.0	MOZ							BEA_return	746000000.0			all_groups	16000000.0	2012		
	22000000.0		100.0	NAM							BEA_return	7000000.0			all_groups	3000000.0	2012		
	1000000.0		0.0	NER							BEA_return	1000000.0			all_groups	0.0	2012		
			0.0	RWA							BEA_return				all_groups	0.0	2012		
			0.0	STP							BEA_return				all_groups	0.0	2012		
	254000000.0		400.0	SEN							BEA_return	87000000.0			all_groups	12000000.0	2012		
				SYC							BEA_return				all_groups		2012		
			0.0	SLE							BEA_return				all_groups	0.0	2012		
	2000000.0			SOM							BEA_return				all_groups		2012		
	1000000.0		0.0	SDN							BEA_return				all_groups	0.0	2012		
			200.0	SWZ							BEA_return	26000000.0			all_groups		2012		
	1203000000.0			TZA							BEA_return				all_groups	42000000.0	2012		
			0.0	TGO							BEA_return				all_groups	0.0	2012		
	743000000.0		4300.0	TUN							BEA_return	144000000.0			all_groups	47000000.0	2012		
			200.0	UGA							BEA_return	6000000.0			all_groups	7000000.0	2012		
	609000000.0		2000.0	ZMB							BEA_return	28000000.0			all_groups	21000000.0	2012		
	238000000.0		900.0	ZWE							BEA_return				all_groups	9000000.0	2012		
	54366000000.0		72000.0	ISR			3578000000.0				BEA_return	7758000000.0		386000000.0	all_groups	4267000000.0	2012	0.1078814980435997	3578000000.0
	19726000000.0		13600.0	SAU			2929000000.0				BEA_return	3246000000.0			all_groups	1047000000.0	2012		2929000000.0
	30469000000.0		23300.0	ARE			10866000000.0				BEA_return	4822000000.0			all_groups	1471000000.0	2012		10866000000.0
	12545000000.0		1600.0	BHR							BEA_return	1067000000.0			all_groups	112000000.0	2012		
	3000000.0		0.0	IRN							BEA_return	2000000.0			all_groups	0.0	2012		
	2838000000.0		400.0	IRQ							BEA_return	1209000000.0			all_groups		2012		
	722000000.0		1500.0	JOR							BEA_return	91000000.0			all_groups	34000000.0	2012		
			1500.0	KWT							BEA_return	103000000.0			all_groups	91000000.0	2012		
	1150000000.0		700.0	LBN							BEA_return	34000000.0			all_groups	33000000.0	2012		
			2200.0	OMN							BEA_return				all_groups	188000000.0	2012		
			1500.0	QAT							BEA_return				all_groups	222000000.0	2012		
			200.0	SYR							BEA_return				all_groups		2012		
			500.0	YEM							BEA_return				all_groups	28000000.0	2012		
	573811000000.0		308100.0	AUS			13713000000.0		175633000000.0	151427000000.0	BEA_return	85123000000.0		4922000000.0	all_groups	26863000000.0	2012	0.358929482972362	13713000000.0
	264432000000.0		1342800.0	CHN			17755000000.0		232007000000.0	177835000000.0	BEA_return	44633000000.0		4006000000.0	all_groups	17895000000.0	2012	0.2256265840608279	17755000000.0
	317287000000.0		116600.0	HKG			8253000000.0		115310000000.0	91040000000.0	BEA_return	7864000000.0		1187000000.0	all_groups	8073000000.0	2012	0.1438264873379377	8253000000.0
	103096000000.0		839400.0	IND			5991000000.0		61048000000.0	45432000000.0	BEA_return	13625000000.0		1946000000.0	all_groups	13367000000.0	2012	0.3248205641796027	5991000000.0
	65312000000.0		110500.0	IDN			9979000000.0		30428000000.0	17616000000.0	BEA_return	21118000000.0		4053000000.0	all_groups	2316000000.0	2012	0.4061529211343822	9979000000.0
	1017303000000.0		321400.0	JPN			20036000000.0		209276000000.0	184966000000.0	BEA_return	25619000000.0		7529000000.0	all_groups	32303000000.0	2012	0.3757736075064883	20036000000.0
	141967000000.0		126400.0	KOR			5377000000.0		62866000000.0	50074000000.0	BEA_return	11212000000.0		1008000000.0	all_groups	6890000000.0	2012	0.1874651292542309	5377000000.0
	66889000000.0		161500.0	MYS			7656000000.0		51717000000.0	33019000000.0	BEA_return	14488000000.0		1670000000.0	all_groups	2965000000.0	2012	0.2181295715778474	7656000000.0
	21568000000.0		33700.0	NZL			953000000.0		14939000000.0	13369000000.0	BEA_return	4741000000.0		136000000.0	all_groups	1479000000.0	2012	0.142707240293809	953000000.0
	32506000000.0		208300.0	PHL			1805000000.0		20910000000.0	11880000000.0	BEA_return	6101000000.0		466000000.0	all_groups	2290000000.0	2012	0.2581717451523546	1805000000.0
	540854000000.0		172000.0	SGP			21850000000.0		397605000000.0	210393000000.0	BEA_return	29065000000.0		1809000000.0	all_groups	10763000000.0	2012	0.0827917620137299	21850000000.0
	80317000000.0		88400.0	TWN			3823000000.0		35583000000.0	25499000000.0	BEA_return	7385000000.0		704000000.0	all_groups	2813000000.0	2012	0.1841485744179963	3823000000.0
	52003000000.0		169600.0	THA			7160000000.0		62541000000.0	43015000000.0	BEA_return	13891000000.0		2010000000.0	all_groups	2771000000.0	2012	0.2807262569832402	7160000000.0
	4000000.0			AFG							BEA_return	1000000.0			all_groups		2012		
	2923000000.0		1400.0	BGD							BEA_return				all_groups	51000000.0	2012		
				BTN							BEA_return				all_groups		2012		
			300.0	BRN							BEA_return	36000000.0			all_groups	34000000.0	2012		
				MMR							BEA_return				all_groups	1000000.0	2012		
	314000000.0		1600.0	KHM							BEA_return	101000000.0			all_groups	15000000.0	2012		
	106000000.0		1400.0	FJI							BEA_return	44000000.0			all_groups	16000000.0	2012		
	22641000000.0		42700.0	MAC							BEA_return	9012000000.0			all_groups	1280000000.0	2012		
	1000000.0		0.0	MDV							BEA_return				all_groups	0.0	2012		
	3056000000.0		2000.0	MHL							BEA_return	2200000000.0			all_groups		2012		
			0.0	FSM							BEA_return				all_groups	0.0	2012		
			300.0	MNG							BEA_return	1000000.0			all_groups	5000000.0	2012		
			100.0	NPL							BEA_return				all_groups	5000000.0	2012		
	2881000000.0		12700.0	PAK							BEA_return	403000000.0			all_groups	139000000.0	2012		
				PLW							BEA_return	2000000.0			all_groups	1000000.0	2012		
			800.0	PNG							BEA_return				all_groups		2012		
	1000000.0			WSM							BEA_return				all_groups		2012		
	597000000.0		4900.0	LKA							BEA_return	49000000.0			all_groups	59000000.0	2012		
			100.0	TLS							BEA_return				all_groups	1000000.0	2012		
			200.0	TUV							BEA_return				all_groups	4000000.0	2012		
	87000000.0		100.0	VUT							BEA_return	3000000.0			all_groups	3000000.0	2012		
	5339000000.0		28900.0	VNM							BEA_return	1528000000.0			all_groups	414000000.0	2012		
	20834352000000.0		11850200.0	Rest			573416000000.0		5693100000000.0	3959418000000.0	BEA_return	1203721000000.0		163878000000.0	all_groups	538721000000.0	2011	0.2857925136375685	573416000000.0
	1240463000000.0		1116100.0	CAN			50041000000.0		645622000000.0	484883000000.0	BEA_return	182662000000.0		8439000000.0	all_groups	61730000000.0	2011	0.1686417137946883	50041000000.0
	40027000000.0		43800.0	AUT			365000000.0		21801000000.0	16909000000.0	BEA_return	4086000000.0		220000000.0	all_groups	3568000000.0	2011	0.6027397260273972	365000000.0
	399583000000.0		132200.0	BEL			7786000000.0		140947000000.0	90317000000.0	BEA_return	16217000000.0		1549000000.0	all_groups	12232000000.0	2011	0.1989468276393526	7786000000.0
	29394000000.0		86000.0	CZE			1605000000.0		17889000000.0	12604000000.0	BEA_return	3737000000.0		287000000.0	all_groups	2274000000.0	2011	0.178816199376947	1605000000.0
	60778000000.0		32000.0	DNK			5766000000.0		20810000000.0	13366000000.0	BEA_return	4241000000.0		3631000000.0	all_groups	3073000000.0	2011	0.6297259798820672	5766000000.0
	16409000000.0		22700.0	FIN			594000000.0		11663000000.0	8559000000.0	BEA_return	1776000000.0		137000000.0	all_groups	1527000000.0	2011	0.2306397306397306	594000000.0
	374838000000.0		478000.0	FRA			7709000000.0		216816000000.0	159425000000.0	BEA_return	28882000000.0		3457000000.0	all_groups	35445000000.0	2011	0.4484368919444805	7709000000.0
	672671000000.0		620600.0	DEU			13617000000.0		345486000000.0	249310000000.0	BEA_return	58364000000.0		4833000000.0	all_groups	51063000000.0	2011	0.3549239920687376	13617000000.0
	10265000000.0		17900.0	GRC			-5000000.0		6926000000.0	6588000000.0	BEA_return	989000000.0			all_groups	1100000000.0	2011		-5000000.0
	46634000000.0		62100.0	HUN			1526000000.0		18799000000.0	10659000000.0	BEA_return	3729000000.0		164000000.0	all_groups	1694000000.0	2011	0.1074705111402359	1526000000.0
	1016955000000.0		98300.0	IRL			64969000000.0		291832000000.0	128813000000.0	BEA_return	49002000000.0		2351000000.0	all_groups	7421000000.0	2011	0.0361864889408794	64969000000.0
	169229000000.0		207900.0	ITA			4878000000.0		118863000000.0	98427000000.0	BEA_return	16234000000.0		1979000000.0	all_groups	15315000000.0	2011	0.4056990569905699	4878000000.0
	1449593000000.0		13600.0	LUX			-8000000.0		26511000000.0	10572000000.0	BEA_return	5372000000.0		946000000.0	all_groups	1216000000.0	2011	-118.25	-8000000.0
	1757390000000.0		221900.0	NLD			11314000000.0		214304000000.0	124106000000.0	BEA_return	19221000000.0		4669000000.0	all_groups	17021000000.0	2011	0.4126745624889517	11314000000.0
	117911000000.0		41800.0	NOR			19707000000.0				BEA_return	31617000000.0		12835000000.0	all_groups	4787000000.0	2011	0.6512914192926371	19707000000.0
	58755000000.0		155900.0	POL			3117000000.0		38801000000.0	27476000000.0	BEA_return	9974000000.0		512000000.0	all_groups	3929000000.0	2011	0.164260506897658	3117000000.0
	44092000000.0		29700.0	PRT			608000000.0		11032000000.0	9857000000.0	BEA_return	1890000000.0			all_groups	1342000000.0	2011		608000000.0
	61059000000.0		148100.0	RUS			4826000000.0				BEA_return	11059000000.0		1001000000.0	all_groups	4158000000.0	2011	0.2074181516784086	4826000000.0
	169096000000.0		179200.0	ESP			3449000000.0		86628000000.0	62108000000.0	BEA_return	14148000000.0		874000000.0	all_groups	11455000000.0	2011	0.2534067845752392	3449000000.0
	121894000000.0		72300.0	SWE			360000000.0		35729000000.0	24876000000.0	BEA_return	4457000000.0		477000000.0	all_groups	5466000000.0	2011	1.325	360000000.0
	622317000000.0		91900.0	CHE			26704000000.0		303044000000.0	158268000000.0	BEA_return	11610000000.0		3949000000.0	all_groups	11115000000.0	2011	0.147880467345716	26704000000.0
	19362000000.0		44600.0	TUR			-72000000.0				BEA_return	1815000000.0			all_groups	1930000000.0	2011		-72000000.0
	4829393000000.0		1259200.0	GBR			40168000000.0		612063000000.0	476984000000.0	BEA_return	121025000000.0		14800000000.0	all_groups	83414000000.0	2011	0.3684524995020912	40168000000.0
	180172000000.0		144300.0	BEA_Other_Europe			18330000000.0				BEA_return	33399000000.0		6470000000.0	all_groups	3483000000.0	2011	0.3529732678668849	18330000000.0
				ALB							BEA_return	1000000.0			all_groups		2011		
				AND							BEA_return				all_groups	2000000.0	2011		
	9000000.0		400.0	ARM							BEA_return	1000000.0			all_groups	3000000.0	2011		
	6130000000.0		900.0	AZE							BEA_return	4410000000.0			all_groups	61000000.0	2011		
			600.0	BLR							BEA_return	3000000.0			all_groups	9000000.0	2011		
	100000000.0		400.0	BIH							BEA_return	11000000.0			all_groups	7000000.0	2011		
	3265000000.0		4900.0	BGR							BEA_return	1798000000.0			all_groups	111000000.0	2011		
	601000000.0		2200.0	HRV							BEA_return				all_groups	71000000.0	2011		
	9676000000.0		1500.0	CYP							BEA_return	196000000.0			all_groups	92000000.0	2011		
	439000000.0		2900.0	EST							BEA_return	103000000.0			all_groups	57000000.0	2011		
	4000000.0			GEO							BEA_return	1000000.0			all_groups		2011		
	57979000000.0		200.0	GIB							BEA_return	14000000.0			all_groups	9000000.0	2011		
	1000000.0		0.0	GRL							BEA_return				all_groups	0.0	2011		
			1100.0	ISL							BEA_return				all_groups	81000000.0	2011		
	65367000000.0		6600.0	KAZ							BEA_return	17390000000.0			all_groups	301000000.0	2011		
			600.0	KGZ							BEA_return	7000000.0			all_groups		2011		
	215000000.0		800.0	LVA							BEA_return	72000000.0			all_groups	20000000.0	2011		
				LIE							BEA_return				all_groups		2011		
	366000000.0		1800.0	LTU							BEA_return	129000000.0			all_groups	52000000.0	2011		
	40000000.0		500.0	MKD							BEA_return	8000000.0			all_groups	5000000.0	2011		
	7676000000.0		1600.0	MLT							BEA_return	189000000.0			all_groups	42000000.0	2011		
	5000000.0		100.0	MDA							BEA_return	2000000.0			all_groups		2011		
	162000000.0		400.0	MCO							BEA_return	20000000.0			all_groups	31000000.0	2011		
				MNE							BEA_return	2000000.0			all_groups	1000000.0	2011		
	7838000000.0		42300.0	ROU							BEA_return	2014000000.0			all_groups	741000000.0	2011		
	1295000000.0		9000.0	SRB							BEA_return	559000000.0			all_groups	169000000.0	2011		
	8051000000.0		36000.0	SVK							BEA_return	2518000000.0			all_groups	1121000000.0	2011		
	1052000000.0		4700.0	SVN							BEA_return	238000000.0			all_groups	178000000.0	2011		
	9000000.0			TKM							BEA_return				all_groups	2000000.0	2011		
	3531000000.0		24400.0	UKR							BEA_return	911000000.0			all_groups	294000000.0	2011		
			300.0	UZB							BEA_return				all_groups	6000000.0	2011		
	56710000000.0		139000.0	ARG			5425000000.0		48511000000.0	37374000000.0	BEA_return	17440000000.0		2301000000.0	all_groups	4504000000.0	2011	0.424147465437788	5425000000.0
	267711000000.0		572600.0	BRA			14691000000.0		194201000000.0	161072000000.0	BEA_return	45800000000.0		4169000000.0	all_groups	21722000000.0	2011	0.2837791845347491	14691000000.0
	71645000000.0		116600.0	CHL			6794000000.0		31734000000.0	29066000000.0	BEA_return	13084000000.0		1759000000.0	all_groups	3000000000.0	2011	0.2589049161024433	6794000000.0
	25664000000.0		62300.0	COL			2938000000.0				BEA_return	5542000000.0		953000000.0	all_groups	2247000000.0	2011	0.3243703199455411	2938000000.0
	4161000000.0		15600.0	ECU			318000000.0		4591000000.0	3742000000.0	BEA_return	704000000.0		97000000.0	all_groups	301000000.0	2011	0.3050314465408805	318000000.0
	25231000000.0		39900.0	PER			3860000000.0				BEA_return	8988000000.0		1494000000.0	all_groups	1190000000.0	2011	0.3870466321243523	3860000000.0
	32796000000.0		51400.0	VEN			3060000000.0			17073000000.0	BEA_return	3196000000.0		829000000.0	all_groups	2074000000.0	2011	0.2709150326797385	3060000000.0
			2900.0	BOL							BEA_return	294000000.0			all_groups	60000000.0	2011		
				GUF							BEA_return				all_groups		2011		
			800.0	GUY							BEA_return				all_groups		2011		
	2430000000.0		3300.0	PRY							BEA_return	341000000.0			all_groups	60000000.0	2011		
			600.0	SUR							BEA_return				all_groups		2011		
	9269000000.0		8600.0	URY							BEA_return	1003000000.0			all_groups	274000000.0	2011		
	29898000000.0		46700.0	CRI			689000000.0				BEA_return	1299000000.0		67000000.0	all_groups	821000000.0	2011	0.0972423802612481	689000000.0
	2671000000.0		45500.0	HND			136000000.0			1817000000.0	BEA_return	482000000.0		4000000.0	all_groups	405000000.0	2011	0.0294117647058823	136000000.0
	337434000000.0		1061500.0	MEX			21480000000.0		202439000000.0	141922000000.0	BEA_return	42884000000.0		8418000000.0	all_groups	16946000000.0	2011	0.3918994413407821	21480000000.0
	11126000000.0		20600.0	PAN							BEA_return	1835000000.0		88000000.0	all_groups	413000000.0	2011		
	44000000.0		100.0	BLZ							BEA_return				all_groups	2000000.0	2011		
	7396000000.0		35500.0	SLV							BEA_return	1046000000.0			all_groups	364000000.0	2011		
	3609000000.0		15100.0	GTM							BEA_return	953000000.0			all_groups	226000000.0	2011		
	1199000000.0		7300.0	NIC							BEA_return				all_groups	71000000.0	2011		
	56660000000.0		1300.0	BRB			3025000000.0				BEA_return	937000000.0		46000000.0	all_groups	50000000.0	2011	0.0152066115702479	3025000000.0
	978601000000.0		3000.0	BMU			6816000000.0		28114000000.0	9744000000.0	BEA_return	7708000000.0		255000000.0	all_groups	293000000.0	2011	0.0374119718309859	6816000000.0
	4178000000.0		23200.0	DOM			606000000.0		4882000000.0	3977000000.0	BEA_return	1062000000.0		162000000.0	all_groups	220000000.0	2011	0.2673267326732673	606000000.0
	1063751000000.0		4300.0	UK_Caribbean			10238000000.0		29840000000.0	10843000000.0	BEA_return	6702000000.0		647000000.0	all_groups	190000000.0	2011	0.0631959367063879	10238000000.0
	660018000000.0		16200.0	BEA_Other_Western			3962000000.0				BEA_return	8433000000.0		1544000000.0	all_groups	577000000.0	2011	0.3897021706208985	3962000000.0
	5000000.0			AIA							BEA_return	3000000.0			all_groups	1000000.0	2011		
	12000000.0			ATG							BEA_return	2000000.0			all_groups	2000000.0	2011		
	2634000000.0		2400.0	ABW							BEA_return	1060000000.0			all_groups	113000000.0	2011		
	541174000000.0		1500.0	BHS							BEA_return	1680000000.0			all_groups	118000000.0	2011		
				CUB							BEA_return	2000000.0			all_groups		2011		
	89422000000.0		900.0	CUW							BEA_return	46000000.0			all_groups	15000000.0	2011		
				DMA							BEA_return				all_groups		2011		
	22000000.0		100.0	GRD							BEA_return	5000000.0			all_groups	1000000.0	2011		
			600.0	HTI							BEA_return				all_groups		2011		
	2232000000.0		4800.0	JAM							BEA_return	616000000.0			all_groups	104000000.0	2011		
			200.0	SXM							BEA_return				all_groups		2011		
			200.0	KNA							BEA_return	4000000.0			all_groups	7000000.0	2011		
	266000000.0		400.0	LCA							BEA_return	8000000.0			all_groups	6000000.0	2011		
	8000000.0			VCT							BEA_return	1000000.0			all_groups	1000000.0	2011		
	16910000000.0		4600.0	TTO							BEA_return	4402000000.0			all_groups	158000000.0	2011		
	22512000000.0		32000.0	EGY			5598000000.0		14185000000.0	13365000000.0	BEA_return	8617000000.0			all_groups	781000000.0	2011		5598000000.0
	74133000000.0		8400.0	NGA			16537000000.0				BEA_return	23919000000.0			all_groups	735000000.0	2011		16537000000.0
	32458000000.0		66000.0	ZAF			1649000000.0		27008000000.0	24231000000.0	BEA_return	3093000000.0		326000000.0	all_groups	2817000000.0	2011	0.1976955730745906	1649000000.0
	13928000000.0		4300.0	DZA							BEA_return	3663000000.0			all_groups	212000000.0	2011		
			5900.0	AGO							BEA_return				all_groups	612000000.0	2011		
			0.0	BEN							BEA_return				all_groups	0.0	2011		
	78000000.0		300.0	BWA							BEA_return	17000000.0			all_groups	7000000.0	2011		
			0.0	BDI							BEA_return				all_groups	0.0	2011		
	3937000000.0		5600.0	CMR							BEA_return				all_groups	135000000.0	2011		
				CAF							BEA_return	1000000.0			all_groups	1000000.0	2011		
			600.0	TCD							BEA_return				all_groups		2011		
			300.0	COG							BEA_return				all_groups	40000000.0	2011		
				COD							BEA_return				all_groups		2011		
	913000000.0		1200.0	CIV							BEA_return	166000000.0			all_groups	44000000.0	2011		
	2000000.0			DJI							BEA_return	1000000.0			all_groups	1000000.0	2011		
	25766000000.0		1100.0	GNQ							BEA_return	11474000000.0			all_groups	190000000.0	2011		
			0.0	ERI							BEA_return	1000000.0			all_groups	0.0	2011		
			700.0	ETH							BEA_return	1000000.0			all_groups	3000000.0	2011		
	281000000.0		400.0	GAB							BEA_return	45000000.0			all_groups	49000000.0	2011		
	1000000.0		300.0	GMB							BEA_return				all_groups	1000000.0	2011		
	4687000000.0		3600.0	GHA							BEA_return	2871000000.0			all_groups	85000000.0	2011		
			200.0	GIN							BEA_return				all_groups		2011		
	1596000000.0		3800.0	KEN							BEA_return	217000000.0			all_groups	61000000.0	2011		
	6000000.0			LSO							BEA_return	1000000.0			all_groups	1000000.0	2011		
	2276000000.0		10200.0	LBR							BEA_return	488000000.0			all_groups	176000000.0	2011		
	5473000000.0		500.0	LBY							BEA_return	3007000000.0			all_groups		2011		
				MDG							BEA_return				all_groups		2011		
				MWI							BEA_return				all_groups		2011		
			0.0	MLI							BEA_return				all_groups	0.0	2011		
			0.0	MRT							BEA_return				all_groups	0.0	2011		
	32611000000.0			MUS							BEA_return	157000000.0			all_groups	24000000.0	2011		
	1731000000.0		21900.0	MAR							BEA_return	538000000.0			all_groups	306000000.0	2011		
			100.0	MOZ							BEA_return				all_groups	4000000.0	2011		
	22000000.0		100.0	NAM							BEA_return	7000000.0			all_groups	3000000.0	2011		
	1000000.0		0.0	NER							BEA_return	1000000.0			all_groups	0.0	2011		
			0.0	RWA							BEA_return				all_groups	0.0	2011		
			0.0	STP							BEA_return				all_groups	0.0	2011		
	302000000.0		400.0	SEN							BEA_return	95000000.0			all_groups	12000000.0	2011		
				SYC							BEA_return				all_groups		2011		
				SLE							BEA_return				all_groups		2011		
	2000000.0			SOM							BEA_return				all_groups		2011		
	1000000.0		0.0	SDN							BEA_return				all_groups	0.0	2011		
			200.0	SWZ							BEA_return	29000000.0			all_groups		2011		
			1100.0	TZA							BEA_return	24000000.0			all_groups	17000000.0	2011		
			0.0	TGO							BEA_return				all_groups	0.0	2011		
	718000000.0		4200.0	TUN							BEA_return	136000000.0			all_groups	49000000.0	2011		
			200.0	UGA							BEA_return	6000000.0			all_groups	7000000.0	2011		
	469000000.0		1400.0	ZMB							BEA_return	28000000.0			all_groups	16000000.0	2011		
	255000000.0		1000.0	ZWE							BEA_return	31000000.0			all_groups	13000000.0	2011		
	38281000000.0		71000.0	ISR			1692000000.0				BEA_return	6649000000.0		338000000.0	all_groups	4066000000.0	2011	0.1997635933806146	1692000000.0
	18366000000.0		12300.0	SAU			3267000000.0				BEA_return	3759000000.0			all_groups	885000000.0	2011		3267000000.0
	24205000000.0		21500.0	ARE			9551000000.0				BEA_return	3581000000.0			all_groups	1397000000.0	2011		9551000000.0
	14115000000.0		1500.0	BHR							BEA_return	467000000.0			all_groups	95000000.0	2011		
	3000000.0		0.0	IRN							BEA_return	2000000.0			all_groups	0.0	2011		
			400.0	IRQ							BEA_return	999000000.0			all_groups		2011		
	983000000.0			JOR							BEA_return				all_groups	35000000.0	2011		
	1176000000.0		1500.0	KWT							BEA_return	98000000.0			all_groups	90000000.0	2011		
	999000000.0			LBN							BEA_return	26000000.0			all_groups	25000000.0	2011		
			2100.0	OMN							BEA_return				all_groups	175000000.0	2011		
	32227000000.0		1600.0	QAT							BEA_return				all_groups	213000000.0	2011		
			200.0	SYR							BEA_return				all_groups		2011		
			500.0	YEM							BEA_return				all_groups	28000000.0	2011		
	566883000000.0		305500.0	AUS			19212000000.0		167082000000.0	143496000000.0	BEA_return	69937000000.0		4528000000.0	all_groups	25062000000.0	2011	0.2356860295648553	19212000000.0
	244991000000.0		1252700.0	CHN			19389000000.0		209001000000.0	156649000000.0	BEA_return	41887000000.0		3709000000.0	all_groups	16127000000.0	2011	0.191294032698953	19389000000.0
	297697000000.0		115800.0	HKG			8022000000.0		114661000000.0	88373000000.0	BEA_return	7597000000.0		1092000000.0	all_groups	6778000000.0	2011	0.1361256544502617	8022000000.0
	97533000000.0		817400.0	IND			6550000000.0		55986000000.0	42661000000.0	BEA_return	11523000000.0		1830000000.0	all_groups	12282000000.0	2011	0.2793893129770992	6550000000.0
	57153000000.0		101800.0	IDN			10762000000.0		29947000000.0	16669000000.0	BEA_return	18381000000.0		4266000000.0	all_groups	2165000000.0	2011	0.3963947221706002	10762000000.0
	1029082000000.0		319900.0	JPN			19858000000.0		256518000000.0	206222000000.0	BEA_return	33823000000.0		8252000000.0	all_groups	30828000000.0	2011	0.415550407896062	19858000000.0
	136952000000.0		122400.0	KOR			5329000000.0		60464000000.0	49309000000.0	BEA_return	12952000000.0		1147000000.0	all_groups	6104000000.0	2011	0.2152373803715518	5329000000.0
